ky,q,shat,electron_dens_gradient,beta,electron_nu,electron_temp_gradient,mode_frequency,growth_rate,freq_std,growth_std,elec_es_flux,elec_em_flux,ion_es_flux,ion_em_flux,converged,mtm,ftime,nsteps,tearing,frequency_ratio
0.571199928,5.637186079,4.287569796,3.367950128,0.052797674,0.02070841,3.217172933,-2.257161303,-0.01753065,1.19863261,0.025329422,7.89E-05,-0.001165228,0.000175442,0.001538816,1,1,1599.6,79980,0.128233772,0.794048903
0.463544518,7.606912351,3.414746872,0.910545256,0.190990731,0.050497006,1.794399741,-1.10647255,0.064975728,0.002424154,0.000960736,-2.39E-05,0.019370018,3.15E-06,0.00017846,1,1,41.82,2100,0.173800883,1.3204197
0.438718333,3.649341409,3.782555029,4.619251094,0.0631235,0.066643463,4.699552301,-2.550497718,0.021688172,1.044104273,2.34E-05,0.000104559,0.006210416,-1.47E-06,7.65E-05,1,1,67.26,3390,0.250698797,0.83419387
0.580450341,5.183059457,3.535666726,2.161846241,0.219944441,0.011962926,3.274076506,-2.187921536,-0.074659183,1.14439802,0.063584877,9.01E-05,0.001169355,3.72E-05,0.000293517,1,1,1599.6,79980,0.109224379,0.992225955
0.631752825,8.821993704,4.675660419,0.36259135,0.172049105,0.043206976,2.45449558,-0.847339772,0.297911422,1.97E-05,6.43E-05,-6.11E-05,0.144761343,2.64E-06,8.56E-05,1,1,14.4,720,0.859722993,0.843640099
0.275116969,6.851844424,3.046820291,2.819996017,0.034465311,0.085270633,1.055522044,-1.340706182,0.016692351,0.45235819,0.039225309,-8.02E-06,-0.000191088,3.04E-05,8.27E-05,1,1,1599.6,79980,0.138712891,1.455667889
0.337389576,4.967651183,0.638737897,0.745643374,0.227433113,0.09223971,4.013633986,-0.978751387,0.121849779,6.41E-07,2.23E-07,-5.34E-06,0.007777919,1.26E-07,1.53E-06,1,1,40.44,2040,0.42227705,1.053949145
0.093144691,6.093789645,4.987157258,5.737148694,0.202532562,0.06888444,0.813948387,0.402017493,-0.001436478,0.243850521,1.03E-08,6.72E-06,0.000552557,-1.15E-06,7.68E-06,1,0,1599.6,79980,0.690246609,-0.702468657
0.376385541,8.149679197,1.412623566,1.745172072,0.275328447,0.06112996,3.108910302,-1.14423815,0.268412787,0.000184528,5.72E-05,-2.04E-06,0.016752075,2.04E-06,4.08E-06,1,1,14.2,720,0.224013785,0.921337216
0.79756956,8.48371268,0.376851402,2.623928209,0.207321338,0.080688945,4.883442602,6.844901354,0.698890107,2.835783326,0.027076569,1.40E-05,0.058389692,1.59E-06,4.90E-06,1,0,32.26,1620,0.119347911,-1.69419535
0.913089846,7.186380634,4.000958115,1.554018825,0.084943397,0.053242029,4.193673278,-3.501777589,-0.015216031,1.772931735,0.015699097,7.08E-05,0.032192441,0.000181171,0.000650843,1,1,1599.6,79980,0.164646685,1.050462144
0.859841333,3.328900287,2.976449142,1.01287716,0.130177698,0.097016229,3.041568407,-1.98786045,0.231790009,7.48E-05,0.000233792,0.000184585,0.050400172,-8.38E-07,0.000100578,1,1,17.3,870,0.487439767,0.912470865
0.470399772,4.371111464,4.457803766,0.07473665,0.139845447,0.06195584,0.572770659,-0.202241509,0.036307919,0.043421246,0.048490794,-2.77E-05,0.003614707,0.000238219,0.000583798,1,1,1599.6,79980,0.530859078,1.190554475
0.611165897,2.851255411,2.860417971,2.532198798,0.290225442,0.016626173,1.907405482,-1.942913119,0.068834517,9.93E-05,0.00018217,8.97E-05,0.004676953,-2.69E-06,8.97E-05,1,1,35.24,1770,0.263311149,0.91196706
0.305708938,7.982975818,3.758338801,2.488425811,0.112606182,0.093077374,5.160742931,-1.673687318,0.021196117,0.524229135,6.00E-06,-6.60E-06,0.056648721,9.53E-07,8.10E-05,1,1,53.8,2700,0.603760078,1.080093287
0.367980834,2.171800706,1.157537476,3.964230978,0.152494322,0.084434477,2.626164605,-0.180668919,0.021057999,0.075999877,0.020195422,3.06E-05,4.13E-05,-0.000266093,-2.17E-05,1,0,317.56,15900,0.000207927,0.093034788
0.548892459,7.351279217,0.490486673,1.023554695,0.046041569,0.011241128,5.899970329,-1.583821914,0.585505797,0.000713809,0.000574241,-1.22E-05,0.054528668,1.73E-06,1.14E-05,1,1,8.74,450,0.200482485,0.726175361
0.128674311,7.671769684,1.298990664,4.593963215,0.147878129,0.03065341,2.183901838,-0.732049581,0.01020713,0.238218165,1.63E-06,7.27E-07,0.001479678,5.47E-07,8.10E-06,1,1,45.58,2280,0.527571458,1.000572005
0.700704555,8.640400565,2.77457383,5.424476648,0.211544862,0.083657689,3.150672164,-2.897309654,-0.016819524,1.790245768,0.011333052,0.000125357,-0.002739853,0.000280445,-0.000129159,1,0,1599.6,79980,0.003048719,0.590708951
0.94467916,2.288041295,2.192096495,0.434204154,0.255644474,0.054061428,5.10875783,-2.243344486,0.392024468,0.00018809,0.000226877,0.000160896,0.015086847,-9.33E-07,4.84E-05,1,1,13.58,690,0.213487,0.794595867
0.882346483,7.880326966,4.560823749,3.133873487,0.006184027,0.073518674,2.837814139,-3.5185592,-0.025934057,1.992696754,0.017142798,5.37E-06,0.143992888,0.000195465,-0.004855567,1,1,1599.6,79980,0.522341441,0.875888825
0.024371925,6.347035439,3.083634146,0.676468802,0.163152774,0.003541192,1.487423308,-0.037109576,0.001854425,4.97E-09,6.08E-08,-1.33E-07,0.000199779,4.38E-08,8.10E-07,1,1,1599.6,79980,0.912935906,1.072142774
0.191008773,2.517066394,3.898588533,1.851549925,0.191805844,0.047048218,5.742871635,-0.873189995,0.062809965,0.471458782,8.33E-05,1.24E-05,0.00053457,-1.92E-07,5.89E-06,1,1,13.82,720,0.188128526,0.967918524
0.821922881,6.687535933,4.327722967,0.596654113,0.218740491,0.090159746,2.072287284,-3.214675827,-0.004740147,1.658255316,0.025315657,-6.99E-05,0.001506623,9.69E-06,0.000280531,1,0,1599.6,79980,0.045119732,2.39537614
0.002470887,5.018753516,4.758860087,4.385186954,0.035151119,0.013845377,5.003826458,0,nan,0,nan,nan,nan,nan,nan,1,0,1599.6,79980,nan,0
0.888671734,3.048600723,2.655742772,1.927782288,0.173491973,0.058930918,3.65613823,-2.627587888,0.116445922,7.90E-05,0.000348472,0.000250346,0.01682739,-2.12E-06,9.55E-05,1,1,28.74,1440,0.251978537,0.787240599
0.95100542,8.859536052,0.093270188,4.203199207,0.091681186,0.062855632,1.385194396,-4.264400143,0.094595478,2.34346301,5.58E-05,-1.53E-05,0.014402805,8.21E-07,1.35E-05,1,0,130.38,6540,0.032921932,0.915907485
0.431918187,5.356820082,0.293651733,2.286983743,0.075008376,0.051232112,2.016335927,-1.395426968,0.014278948,1.63E-05,3.45E-05,-2.23E-05,0.010091723,7.54E-07,4.19E-06,1,0,80.06,4020,0.285220046,0.980460736
0.540616308,3.386884349,2.401587098,4.823059535,0.208072658,0.021544564,0.593897931,2.888900112,-0.390463548,0.588431827,0.064126308,8.88E-06,0.007677442,3.96E-06,-0.000109677,1,0,1599.6,79980,0.63530331,-1.043692834
0.733916593,7.223889408,0.729604441,2.701943661,0.179428684,0.027881725,5.262990195,-4.013408123,0.091729671,1.180230669,0.000562246,2.40E-05,0.057355318,1.34E-06,3.81E-06,1,1,54.96,2760,0.302304932,1.02531971
0.34413277,8.75696744,1.754137661,0.165867757,0.027109057,0.094734965,3.867682992,-0.592629644,0.234275882,0.002740571,0.002440221,-1.74E-05,0.046775184,1.04E-06,3.99E-05,1,1,14.22,720,0.538303076,0.820159235
0.281859989,3.164868301,4.083857994,3.704417418,0.234646857,0.076879826,1.333104482,-1.215355301,0.024429425,0.732575763,2.63E-06,3.27E-05,0.00322925,-2.96E-07,2.79E-05,1,1,71.46,3600,0.557870317,0.986488523
0.671583855,4.684294631,3.252120138,1.246955736,0.083639125,0.044215097,2.648632519,-1.626233911,0.039955831,0.000115414,0.000567224,6.11E-05,0.070770454,1.08E-06,0.000202085,1,1,44.28,2220,0.694897087,0.941748086
0.602888972,8.541774275,4.96285549,1.319941441,0.131538444,0.000431763,4.586462595,-1.987575753,0.187127581,4.34E-06,8.23E-06,1.29E-05,0.20228394,1.88E-06,0.000171157,1,1,26.18,1320,0.809616809,0.912425943
0.84464347,6.063319741,2.581699622,3.60496741,0.104823112,0.012392668,1.746614303,-3.192170636,-0.0299433,1.641270188,0.047077477,2.11E-05,-0.001989028,0.000337004,-0.001204538,1,1,1599.6,79980,0.045668478,0.843921309
0.236797884,8.03369225,4.831699414,1.147524329,0.250731493,0.066969124,3.094637747,-0.68334818,0.027741987,3.22E-07,5.56E-07,-7.85E-06,0.027436666,8.65E-07,1.64E-05,1,1,56.96,2850,0.579890442,1.070855135
0.040828117,4.223971438,3.383240074,1.37687403,0.298599543,0.085621029,3.990643769,-0.171124957,0.007387198,0.10424547,4.91E-08,8.96E-07,1.46E-05,-3.28E-09,6.71E-08,1,1,1599.6,79980,0.165189061,1.242914351
0.296251044,6.591896379,1.567780381,6.374503913,0.170954711,0.052913425,0.841673877,-1.421322014,0.013571135,0.402919138,0.033739261,8.82E-05,-0.000158054,0.000149126,9.68E-05,1,0,1599.6,79980,0.002666885,0.706027062
0.990587826,7.355089937,1.873225204,2.22807262,0.20595997,0.035017438,2.439232637,-2.842983498,-0.016682665,2.23E-10,2.29E-09,3.59E-05,0.084491433,1.63E-06,9.15E-05,1,1,1599.6,79980,0.854780525,0.832440645
0.103161624,5.835227663,0.89943453,4.764167609,0.039852441,0.092668688,1.027834209,0.527268203,-3.21E-05,0.086306047,1.64E-10,2.85E-06,0.000734905,1.79E-06,1.01E-05,1,0,1599.6,79980,0.696846567,-0.968360475
0.174525989,2.05962658,2.231795519,2.798800815,0.011166967,0.061583674,4.679239992,-0.008085096,-0.002425815,5.74E-05,8.93E-05,5.01E-05,-6.80E-05,0.000212946,-7.89E-07,1,0,1599.6,79980,0.088790553,0.009015616
0.500973772,2.380600229,0.809652307,1.570313752,0.098891521,0.08104505,3.053540191,-1.561268774,0.014509096,4.39E-05,0.000160997,3.53E-05,0.009092028,-1.69E-07,7.29E-05,1,1,78.48,3930,0.432708098,1.006258869
0.257914099,2.588304233,2.825531669,0.539731346,0.050515155,0.024150321,2.335603443,-0.481091079,0.033464507,8.25E-05,0.000676381,6.76E-06,0.009970295,-2.11E-07,3.37E-05,1,1,17.22,870,0.966923812,1.092403535
0.648923395,4.544381771,4.877988804,2.997155099,0.193327769,0.053689274,1.004006441,-2.13577681,0.025389717,0.000244439,0.00113815,0.000216606,0.018983393,-2.49E-06,0.000134878,1,1,60.54,3030,0.573808459,0.940586719
0.455833683,6.179480611,4.157894972,2.027203872,0.005235374,0.030246246,3.585589249,2.865120384,0.034468838,1.146822483,0.041060699,2.48E-05,0.040038035,6.98E-05,0.004273957,1,0,1599.6,79980,0.824449916,-1.645406729
0.839190084,7.916575826,0.921277168,5.769832599,0.137085387,0.055502225,3.923596924,-3.379428968,0.016444253,1.993301819,0.03027673,6.01E-05,-0.014134199,0.000236854,-0.000327667,1,1,1599.6,79980,0.024296302,0.520849027
0.624100828,6.711867773,2.935654804,1.791266254,0.060859296,0.063262797,5.489987338,-2.908204247,-0.022346965,1.368297125,0.035256757,0.000131791,-0.006705886,2.08E-05,0.002471294,1,1,1360.8,68040,0.012712796,1.027240691
0.329494207,3.567083936,2.051346008,2.115906681,0.117241631,0.012658838,0.849464515,-0.83281385,-0.003059357,0.000500641,0.002760438,1.04E-05,0.00647299,-3.47E-07,0.000104783,1,1,1599.6,79980,0.856954615,0.994849087
0.525799071,8.903483397,1.485644001,2.87187862,0.229806604,0.089008217,3.437772406,-2.098171642,0.227763106,1.18798076,0.002195521,7.40E-07,0.03242476,2.50E-06,1.12E-05,1,1,431,21570,0.485475933,0.869232895
0.384311328,6.933324384,1.229156961,0.335841111,0.088547062,0.031307305,4.836075528,-1.282728906,0.265214941,0.002583272,0.000224121,-1.60E-05,0.056028389,1.24E-06,9.37E-06,1,1,15.36,780,0.136535998,1.212011836
0.805189112,7.049458472,2.120470838,4.062603694,0.021511391,0.000840451,3.242472943,-3.213047152,-0.040098425,1.908904962,0.056961873,8.69E-06,-0.009247125,0.00024127,-0.001433165,1,1,1599.6,79980,0.22067364,0.702065042
0.167222494,8.568891075,0.669945292,1.526508872,0.187063947,0.071156448,1.81196773,-0.413633812,0.036953056,0.001381178,0.005789055,-7.77E-06,0.002082896,1.14E-07,3.47E-07,1,0,36.46,1830,0.096338926,1.016880184
0.11046126,5.421182152,1.376640141,0.965563861,0.214261717,0.077250458,5.466054798,-0.497646407,0.065171752,0.294062651,4.02E-06,1.87E-06,0.001929172,3.81E-08,5.99E-07,1,0,23.5,1200,0.693798232,1.218076433
0.905439754,8.347728251,3.571683444,0.135011094,0.269627764,0.026731718,1.179692027,-0.338086461,0.196769642,0.00258188,0.005750445,-0.000122905,0.103975474,1.25E-06,4.59E-05,1,1,22.88,1170,0.889828422,0.515128786
0.048126979,6.377785465,3.823357284,2.592453746,0.123164412,0.093583424,2.503245381,-0.202999286,0.010575665,0.123450841,2.75E-06,1.54E-06,0.000194144,1.60E-07,1.21E-06,1,1,29.38,1470,0.509267934,1.097270985
0.868012539,6.270802111,1.911006572,0.302287821,0.2757857,0.036790019,5.706111479,-2.87099242,0.258694014,3.56E-06,3.72E-06,-1.66E-05,0.177925023,2.26E-06,1.23E-05,1,1,38.48,1950,0.527816576,1.04823678
0.229004847,7.793856319,0.474924886,2.760359546,0.119426504,0.091319286,4.28398643,2.101897205,0.121939286,0.672308038,0.002304153,5.41E-07,0.003728043,5.19E-07,1.23E-06,1,0,20.24,1020,0.031746442,-1.872243103
0.904949329,2.493701267,1.214165565,2.267657145,0.228213268,0.017994622,1.378928944,-2.538013995,0.026825371,7.70E-05,0.000305281,9.99E-05,0.023194493,-6.97E-07,0.000106841,1,1,87.52,4380,0.503222995,0.948419695
0.967221759,7.599663994,3.699292493,3.875039349,0.034635973,0.009486036,3.650035083,-3.813307682,0.005060836,1.960142998,0.060452127,1.70E-05,0.007356992,0.000361203,-0.006553232,1,1,1599.6,79980,0.301948051,0.691666275
0.110951659,5.626526801,3.946143508,1.339573003,0.171664937,0.067187519,4.965878685,-0.462406627,0.029408694,0.232375437,1.41E-05,3.51E-06,0.001131894,5.85E-07,-1.36E-06,1,1,25.94,1320,0.410667396,1.090288302
0.166731824,2.251750421,2.883194478,1.110230706,0.219237371,0.085799834,0.72517908,-0.261555659,0.012969998,1.79E-05,0.000111016,5.98E-06,0.000724405,-1.32E-06,2.42E-05,1,1,36.98,1860,0.750317757,1.065113463
0.805679567,3.788456331,4.512071968,3.64569694,0.064190068,0.040713734,2.056798353,-3.295634797,0.021736191,1.947014398,4.97E-05,0.000344819,0.069598693,-9.02E-07,7.96E-05,1,1,113.18,5670,0.662941293,0.875143137
0.385767656,4.109374088,3.479647413,1.98640289,0.129729665,0.022765825,5.933744888,-0.370769812,0.012198621,0.255653305,0.090586079,0.000124091,-0.000250267,7.45E-05,-4.05E-05,1,0,1599.6,79980,0.019876203,0.194037685
0.138160489,6.926734788,1.664116606,6.983997131,0.002087677,0.039937695,2.219129607,0.56092989,-0.042953331,0.351754333,0.015243044,3.10E-06,0.002263514,4.73E-05,-0.000511882,1,0,1599.6,79980,0.438421873,-0.501631762
0.328037674,7.265603925,4.58120105,0.498927723,0.084154271,0.028895226,1.339068771,-0.39744697,-0.008493001,3.21E-12,6.01E-12,-1.95E-05,0.026439798,1.99E-07,6.97E-05,1,1,1599.6,79980,0.903584037,1.036909451
0.586676439,7.909959813,1.353222046,1.608826472,0.07449323,0.071763487,0.620147518,-2.417453462,-0.010209338,1.482987716,0.020707939,-6.06E-05,0.000739314,0.000291316,0.000538903,1,0,1599.6,79980,0.055235964,2.147370981
0.207732068,6.158805921,3.664104345,5.36608582,0.086418328,0.04830864,0.968640873,0.979142398,-0.009492304,0.327927931,2.05E-10,1.96E-05,0.002819216,4.71E-06,8.48E-05,1,0,1599.6,79980,0.62805465,-0.80566832
0.015405381,2.59492048,4.391929587,7.145846461,0.113621213,0.004521514,4.952570233,0.015453396,nan,2.75E-07,nan,nan,nan,nan,nan,1,0,1599.6,79980,nan,-0.10425099
0.709731704,5.323150982,4.702231998,1.754198574,0.110779069,0.083408156,3.804106309,-2.101479012,0.003566608,2.59E-05,0.000127905,0.000221907,0.058715427,1.08E-06,0.000177299,1,1,148.38,7440,0.455183569,0.809831681
0.502437683,8.670416814,3.359859524,0.73486441,0.14034226,0.064610867,1.881025037,-0.77964557,0.164789207,7.82E-05,0.00015287,-3.72E-05,0.06603105,2.34E-06,9.29E-05,1,1,18.72,960,0.775240056,0.926195103
0.392096714,7.147576153,4.343284754,3.270311447,0.29203443,0.006957143,0.557452031,-1.760116078,-0.047375882,0.845856328,0.034286389,-6.36E-05,8.20E-05,4.77E-05,0.000159747,1,1,1599.6,79980,0.034152511,1.264845628
0.175008801,8.786599923,4.940042181,4.887553942,0.053577438,0.096493006,5.768783417,0.787528003,0.021534321,0.342912377,0.022334044,3.77E-05,-0.000131444,7.74E-05,0.000179642,1,0,1599.6,79980,0.006349063,-0.578997063
0.102678548,5.221009659,3.270081572,2.629602402,0.00801114,0.052987108,1.525402527,-0.0058806,0.101577327,0.145258183,0.056821958,2.80E-06,-5.10E-05,1.09E-05,-0.000148773,1,0,1599.6,79980,0.131024244,0.016882905
0.991070656,3.68388069,4.142941269,0.094136038,0.163667703,0.020176258,2.843948733,-1.61510525,0.284081928,5.77E-05,0.000181993,0.000115218,0.093139708,5.08E-07,4.63E-05,1,1,16.26,840,0.583156833,1.074893367
0.928797459,8.135608568,1.697470272,3.461921936,0.100484719,0.002186713,5.115054687,-3.738586157,0.299002641,2.230021549,0.313742258,6.00E-05,-0.017850441,-0.000506735,-0.00143578,1,1,1599.6,79980,0.282112846,0.668697371
0.23728093,3.026066034,2.417188056,1.56479777,0.283782615,0.075514517,2.209975883,-0.642221446,0.021197998,9.03E-05,0.000118805,1.49E-05,0.00082083,-9.51E-07,1.51E-05,1,1,34.22,1740,0.288982062,1.013784305
0.85516391,8.535184887,2.870984559,6.053532796,0.045113168,0.021618536,1.282992444,-3.553105448,-0.109162821,2.091058141,0.312514975,7.02E-05,-0.040073722,0.002391124,-0.01455575,1,1,1599.6,79980,0.246941047,0.620592137
0.603371777,2.606675563,2.288429036,1.063219898,0.089214487,0.041901843,3.442689154,-1.674493855,0.10423169,0.000218572,0.000872453,4.07E-05,0.040501489,-2.51E-07,9.77E-05,1,1,14.44,750,0.637721387,0.996646826
0.671100786,6.254144804,0.83794765,1.467808614,0.115576036,0.010637624,2.291254083,-1.566416412,0.208531711,0.000202844,0.000266047,-2.26E-05,0.063212962,1.00E-06,2.44E-05,1,1,25.74,1290,0.372891801,0.89311558
0.282342827,7.790844494,1.857667376,3.925860825,0.277016259,0.068337573,0.876840104,-1.241411398,0.020419418,0.836599441,9.89E-05,-1.22E-05,0.008083353,2.73E-06,3.47E-05,1,1,43.84,2220,0.432272459,1.007456438
0.34461585,2.411630794,4.264428221,2.451365218,0.06019187,0.059828582,4.182901058,-1.512682989,0.139683648,2.95E-05,9.15E-05,3.46E-05,0.011871236,-9.41E-07,7.88E-05,1,1,10.6,540,0.571426733,0.966245652
0.541099347,7.548040371,4.77264766,2.573144988,0.17508986,0.036382795,1.594614394,-1.95847692,0.0006242,0.57777523,2.14E-05,-8.43E-07,0.026963275,1.34E-06,0.000320541,1,1,135.12,6780,0.200374962,1.073873876
0.431435379,5.588548451,2.563706667,0.037659724,0.03383032,0.090910551,2.944982976,-1.724482086,0.035342002,1.057243976,0.034479603,-6.66E-06,0.00085485,1.02E-05,0.000201531,1,0,1599.6,79980,0.157603174,2.64680835
0.152044346,7.446005548,3.199659738,1.810665661,0.241780693,0.006061264,3.391938819,0.683390547,-0.009312031,0.361147743,0.004376659,1.48E-06,-1.30E-06,-3.85E-07,1.64E-05,1,0,1599.6,79980,0.003338351,-1.28176415
0.063278803,4.050981092,4.862392705,0.635596108,0.271311474,0.049601792,2.486546645,-0.150426741,nan,2.92E-08,nan,nan,nan,nan,nan,1,1,1599.6,79980,nan,1.265232066
0.890135671,8.111682063,0.278660411,0.472483807,0.214911019,0.098804951,4.024397377,-2.30511714,1.199090927,0.091583388,0.025698783,-1.60E-05,0.063548756,1.24E-06,3.45E-06,1,1,39.48,1980,0.503712366,1.042235579
0.646164873,3.069275412,4.549729956,5.463992141,0.254643661,0.062879374,0.695919125,3.367916553,0.000191774,0.90681195,1.52E-07,0.000228558,0.009869165,-2.94E-06,7.97E-06,1,0,464.98,23250,0.557462481,-0.896800787
0.829708192,6.465188925,1.288208715,3.321282596,0.012850895,0.06501808,3.288369059,-3.208070188,-0.014909135,1.663786866,0.021578376,7.67E-06,0.076916083,0.000283708,-0.00972097,1,1,1599.6,79980,0.475862017,0.778678839
0.189552207,8.42489434,1.503636955,0.863249174,0.158759269,0.00736589,4.683656632,-0.785099238,0.140844654,0.485923446,0.000443877,-2.22E-06,0.008088035,4.33E-07,1.87E-06,1,1,14.92,750,0.040222883,1.292281646
0.943222869,8.660635277,4.44284999,1.890478824,0.297932192,0.087642623,5.339244618,-3.520162824,0.092000536,1.391585542,0.000114356,2.66E-05,0.150782479,5.59E-06,4.36E-05,1,1,65.1,3270,0.927011475,0.818415707
0.127217987,3.483289699,4.026195195,3.094790859,0.105472205,0.014414072,3.099216691,-0.585379704,0.0005713,0.217201566,5.34E-10,5.99E-06,0.000604353,4.95E-08,3.36E-06,1,1,817.74,40890,0.348223531,0.990739777
0.767435942,5.456646815,3.618036984,0.55936289,0.252397154,0.056374206,1.783708285,-1.124593187,0.006150268,7.90E-07,6.00E-06,5.19E-06,0.107984114,2.95E-06,0.000283856,1,1,192.9,9660,0.805220519,1.009766471
0.548402008,3.59899655,3.06025367,1.279147658,0.004586282,0.046345303,4.896645663,-0.421431487,0.084734173,0.12776215,0.087626004,2.35E-05,-0.055226942,0.000421411,-0.009711211,1,0,1058.14,52920,0.582549982,0.206164427
0.367490431,8.981446534,3.548874976,3.741630382,0.19399512,0.069788142,2.308337762,-1.751903819,0.056732677,0.881766023,5.76E-05,8.68E-06,0.027704993,3.12E-06,0.000104646,1,1,28.64,1440,0.721296201,0.973734644
0.061005078,8.003210556,4.073366453,5.195922202,0.026799263,0.084555445,1.942433377,-0.381791381,0.002740043,0.202489664,6.96E-06,2.15E-06,0.0008398,8.51E-07,1.37E-05,1,1,29.76,1500,0.745158495,1.014790525
0.610675205,8.322779434,0.613273338,4.783546739,0.258111318,0.025366409,3.048571046,-3.64060893,0.098862852,1.574438025,0.000263006,3.25E-05,0.014582416,1.36E-06,1.11E-05,1,0,168.72,8460,0.249691353,0.945112717
0.470890205,6.785656737,2.100098084,2.325494101,0.097207593,0.095341418,1.621084001,-1.506076692,0.007779629,1.02E-05,6.60E-05,-3.82E-05,0.059656302,1.21E-06,0.000138755,1,1,94.18,4710,0.710343105,1.019873664
0.86033201,7.517433159,0.576684603,1.389791227,0.087517107,0.057212881,1.898298554,-1.802820823,0.404861144,0.013332031,0.005283469,-3.33E-05,0.080278045,1.72E-06,2.40E-05,1,1,20.6,1050,0.402458412,0.895916034
0.613664929,3.335529625,4.857652149,6.380406523,0.044300288,0.080519358,5.572725709,-0.596296412,0.085826684,0.191256763,0.115049118,0.000245038,-0.000245037,0.003623983,-0.001206013,1,0,1024.72,51240,0.007729273,0.106002129
0.668595074,7.165719504,3.204401754,6.131562572,0.01707012,0.074410531,1.662539791,4.221766924,-0.016504662,1.672852906,0.030029459,3.45E-05,-0.020654295,0.000265127,-0.003133376,1,0,1599.6,79980,0.100182925,-0.906870208
0.97493259,6.189289137,3.882980278,2.807222819,0.221556149,0.082955012,1.215233013,-3.64765954,-0.009852936,1.343141439,0.018523997,2.21E-05,0.011876194,0.000100236,-1.73E-05,1,1,1599.6,79980,0.08700179,1.095643922
0.158807924,4.535427744,4.544989189,2.217288764,0.032299093,0.006631676,4.49004403,-0.712283448,0.016783808,0.407369296,8.21E-05,5.61E-06,0.004165068,-2.48E-07,3.07E-05,1,1,28.02,1410,0.575174333,1.00512684
0.377841851,2.678104787,3.987208227,0.869658611,0.243468991,0.096161827,2.190317773,-0.813724127,0.113060702,1.30E-05,6.33E-05,3.09E-05,0.004139937,-2.64E-06,5.47E-05,1,1,15.08,780,0.420173992,1.09608672
0.516721044,4.215017191,3.7354982,3.405086562,0.077213659,0.026093,0.761825119,-1.911204441,-0.002263166,0.743939969,1.12E-08,6.88E-05,0.018766935,5.73E-08,0.000172889,1,1,1599.6,79980,0.900153075,0.97694584
0.69554347,8.046911919,4.480644973,4.112030402,0.122752673,0.01972882,5.100402754,-2.897981584,-0.009065856,1.674546456,0.00960057,0.000337337,-0.003817673,0.000550595,0.000275754,1,0,1599.6,79980,0.001542875,0.62539097
0.335933055,6.073128489,2.837351065,1.576601968,0.269825429,0.052630433,3.688356162,1.995775527,0.00643469,0.790094263,0.064269132,9.95E-06,6.22E-05,1.28E-06,6.67E-05,1,0,1599.6,79980,0.030670598,-1.736735984
0.887628975,8.801305715,2.530072963,7.00998319,0.253894188,0.034568619,4.642400853,1.777555965,0.16011893,0.09509012,6.17E-05,-9.75E-05,0.041554774,-1.22E-05,0.000303629,1,0,33.58,1680,0.493871787,-0.214612531
0.578994005,5.878294664,1.17314338,0.55051522,0.186938798,0.045617179,4.40643946,-1.833777325,0.247039903,3.86E-05,2.37E-06,-1.79E-05,0.089750174,1.11E-06,8.71E-06,1,1,26.88,1350,0.207143267,1.150139171
0.440174884,7.401568691,1.540228023,3.008548661,0.021995646,0.075066321,5.753812123,2.077294976,-0.006939452,0.694864496,6.62E-13,2.63E-05,0.122870531,3.44E-06,0.000194965,1,0,1599.6,79980,0.774800566,-0.801849549
0.462080614,3.445703444,0.754768632,1.784749175,0.157680499,0.091651222,0.737364112,-0.997971338,0.000409906,2.53E-06,2.32E-05,1.52E-05,0.009506676,-2.69E-07,9.29E-05,1,1,272.74,13650,0.820479545,1.002926975
0.639535569,8.588933823,0.319191532,3.243265954,0.040891757,0.018442818,3.667896684,-3.188776647,0.441605876,1.196601126,0.005720185,-5.34E-06,0.053592692,1.05E-06,1.50E-05,1,1,55.26,2790,0.667604674,0.982050685
0.251758699,7.066089466,2.376423476,0.785232643,0.205280222,0.060556707,4.990799276,-1.073237356,0.014424149,0.652395141,0.001285517,-7.42E-06,0.023412262,7.58E-07,1.71E-05,1,1,109.2,5460,0.194577045,1.299432549
0.314031961,4.746523502,4.975987932,2.860713958,0.133383617,0.067610982,2.805501623,-1.231967657,0.035593061,0.612799086,0.000108368,5.27E-05,0.002512484,-2.50E-06,9.11E-05,1,1,34.5,1740,0.265733635,0.920158785
0.701868777,3.210040769,2.725952541,0.325285505,0.299083976,0.009817215,1.390752428,-0.742688951,0.038876755,3.35E-05,0.000124497,7.64E-06,0.03720774,-2.37E-07,0.000117248,1,1,56.72,2850,0.776960103,1.036738469
0.510391871,6.414030193,4.097367218,2.124557399,0.251484254,0.041070409,5.732012003,-1.870747738,0.088895878,1.148156905,0.041774986,0.000445428,-0.001849071,-2.48E-05,-7.44E-07,1,1,870.82,43560,0.023456202,0.734449438
0.182660795,6.748112723,2.680904043,3.507566242,0.165932033,0.023218969,2.00389772,0.888129228,-0.03712072,0.321657502,0.023147691,-3.84E-06,2.72E-05,-1.20E-06,2.82E-05,1,0,1599.6,79980,0.020399296,-1.078204086
0.920871669,6.949955182,0.953941109,4.861577408,0.286101321,0.078554186,2.658464364,-3.580409369,0.016753429,1.910678236,0.029499448,0.000155217,-0.005574789,0.000296696,-0.000537117,1,0,1599.6,79980,0.002133188,0.628038296
